epoch,train_entropy,train_loss,train_loss_policy,train_loss_value,train_num_data,execution_time
434,5.83961,5.85124,5.83444,0.0167974,28000,4.88806
435,5.83984,5.85052,5.83412,0.0164003,28000,4.90007
436,5.84022,5.87032,5.8354,0.0349201,28896,5.27224
437,5.83978,5.85724,5.83511,0.0221323,28896,5.07273
438,5.83898,5.85264,5.83478,0.0178588,28896,5.06309
439,5.83896,5.85014,5.83391,0.0162298,28896,5.06658
440,5.83884,5.84995,5.83404,0.0159077,28896,5.07331
441,5.83779,5.84884,5.83347,0.0153709,28896,5.07166
442,5.83872,5.84925,5.83381,0.0154401,28896,5.06732
443,5.83803,5.84828,5.83332,0.0149608,28896,5.06326
444,5.8372,5.84846,5.83344,0.015019,28896,5.06761
445,5.83815,5.8482,5.83291,0.0152911,28896,5.05857
